cliente_id,genero,edad,estado,piezas_compradas,monto_compra,fecha_ultima_compra
6276,Masculino,26.0,Puebla,3,454.78,2023-11-03
6277,Femenino,49.0,CDMX,3,375.13,2023-04-03
6278,Femenino,16.0,Jalisco,6,401.13,2023-10-09
6279,Masculino,18.0,Jalisco,7,507.16,2023-08-15
6280,Femenino,30.0,Yucatán,3,672.27,2023-06-09
6281,Masculino,36.0,Jalisco,2,332.26,2023-06-27
6282,Masculino,50.0,Puebla,4,463.54,2023-04-29
6283,Masculino,33.0,CDMX,3,768.04,2023-10-23
6284,Masculino,28.0,Puebla,7,269.96,2023-04-06
6285,Femenino,38.0,Nuevo León,3,689.72,2023-10-16
6286,Masculino,39.0,Yucatán,4,814.77,2023-12-04
6287,Masculino,39.0,Yucatán,1,506.14,2023-12-25
6288,Femenino,33.0,Jalisco,2,697.39,2023-03-27
6289,Otro,15.0,Nuevo León,4,212.57,2023-09-28
6290,Femenino,,Jalisco,3,459.82,2023-08-21
6291,Femenino,49.0,Jalisco,0,661.85,2023-04-15
6292,Femenino,36.0,Jalisco,4,283.64,2023-05-21
6293,Masculino,31.0,Nuevo León,2,696.15,2023-01-22
6294,Femenino,46.0,Jalisco,1,878.57,2023-03-27
6295,Masculino,23.0,Yucatán,3,390.76,2023-11-16
6296,Masculino,32.0,Jalisco,3,611.38,2023-12-15
6297,Femenino,36.0,Nuevo León,2,644.5,2023-05-11
6298,Femenino,30.0,Nuevo León,4,740.74,2023-01-19
6299,Masculino,36.0,Puebla,4,328.63,2023-08-24
6300,Femenino,33.0,Jalisco,1,401.97,2023-11-01
6301,Masculino,21.0,Nuevo León,4,596.89,2023-04-10
6302,Femenino,36.0,Jalisco,5,513.65,2023-06-16
6303,Masculino,21.0,CDMX,9,773.32,2023-07-17
6304,Masculino,36.0,Yucatán,3,454.14,2023-09-27
6305,Femenino,48.0,Yucatán,4,436.3,2023-06-05
6306,Femenino,32.0,Jalisco,4,555.42,2023-07-04
6307,Femenino,23.0,Yucatán,5,551.95,2023-06-22
6308,Femenino,33.0,Yucatán,6,481.9,2023-04-25
6309,Masculino,26.0,CDMX,6,361.79,2023-10-25
6310,Masculino,40.0,Yucatán,6,521.3,2023-01-03
6311,Femenino,33.0,Yucatán,3,569.53,2023-09-16
6312,Masculino,52.0,Nuevo León,4,372.47,2023-03-22
6313,Masculino,46.0,Yucatán,6,329.51,2023-10-10
6314,Femenino,33.0,Jalisco,3,555.6,2023-02-20
6315,Femenino,42.0,Yucatán,4,964.18,2023-01-14
6316,Masculino,31.0,Jalisco,0,689.87,2023-12-23
6317,Masculino,35.0,Yucatán,3,472.15,2023-08-27
6318,Masculino,31.0,Jalisco,1,469.25,2023-06-26
6319,Masculino,42.0,Yucatán,5,526.08,2023-09-17
6320,Femenino,49.0,Jalisco,2,413.29,2023-08-22
6321,Masculino,42.0,Yucatán,5,562.11,2023-06-25
6322,Masculino,44.0,CDMX,3,280.94,2023-07-19
6323,Masculino,44.0,Nuevo León,1,433.34,2023-11-13
6324,Femenino,40.0,Nuevo León,3,705.96,2023-03-27
6325,Femenino,23.0,Nuevo León,1,609.32,2023-02-02
6326,Femenino,52.0,Nuevo León,4,605.78,2023-12-28
6327,Masculino,53.0,CDMX,3,671.13,2023-06-21
6328,Femenino,32.0,CDMX,5,452.21,2023-10-15
6329,Femenino,31.0,Yucatán,1,292.54,2023-08-04
6330,Femenino,41.0,CDMX,7,532.57,2023-09-15
6331,Femenino,40.0,Nuevo León,3,571.86,2023-12-17
6332,Masculino,32.0,Puebla,3,762.1,2023-05-15
6333,Masculino,22.0,Yucatán,4,397.37,2023-08-01
6334,Masculino,,Jalisco,2,463.11,2023-11-14
6335,Femenino,40.0,Nuevo León,4,678.56,2023-09-25
6336,Masculino,42.0,Nuevo León,2,635.45,2023-11-19
6337,Femenino,38.0,Nuevo León,1,281.6,2023-08-28
6338,Femenino,32.0,CDMX,2,675.7,2023-03-21
6339,Femenino,44.0,Jalisco,2,763.04,2023-10-05
6340,Femenino,35.0,Yucatán,3,425.28,2023-05-22
6341,Femenino,30.0,Nuevo León,1,675.15,2023-08-22
6342,Masculino,33.0,Jalisco,5,602.55,2023-03-18
6343,Masculino,17.0,Puebla,1,374.84,2023-09-29
6344,Masculino,33.0,CDMX,2,307.83,2023-12-14
6345,Femenino,41.0,Nuevo León,5,563.3,2023-03-12
6346,Femenino,38.0,Jalisco,3,668.65,2023-10-01
6347,Femenino,50.0,Jalisco,4,449.3,2023-12-01
6348,Otro,32.0,Nuevo León,2,325.31,2023-07-29
6349,Masculino,39.0,Jalisco,5,177.08,2023-02-16
6350,Masculino,42.0,Jalisco,2,521.05,2023-07-22
6351,Femenino,58.0,Yucatán,3,389.16,2023-02-20
6352,Masculino,36.0,CDMX,0,377.18,2023-02-08
6353,Femenino,24.0,Yucatán,5,756.98,2023-05-25
6354,Masculino,43.0,CDMX,4,616.4,2023-04-14
6355,Masculino,53.0,CDMX,2,604.29,2023-03-01
6356,Otro,31.0,Yucatán,1,492.67,2023-09-19
6357,Masculino,43.0,Nuevo León,3,580.9,2023-02-15
6358,Femenino,47.0,Jalisco,4,547.2,2023-11-21
6359,Masculino,45.0,Puebla,6,449.01,2023-10-16
6360,Masculino,36.0,Yucatán,3,497.44,2023-12-07
6361,Femenino,28.0,Yucatán,3,684.88,2023-04-27
6362,Femenino,34.0,Nuevo León,3,553.48,2023-07-02
6363,Femenino,39.0,Jalisco,3,861.21,2023-05-01
6364,Femenino,44.0,Yucatán,1,694.36,2023-07-20
6365,Femenino,38.0,Puebla,2,490.67,2023-06-10
6366,Masculino,31.0,Jalisco,3,533.1,2023-07-16
6367,Femenino,40.0,Yucatán,4,503.58,2023-10-03
6368,Femenino,43.0,Yucatán,3,713.05,2023-05-31
6369,Masculino,38.0,CDMX,1,326.26,2023-10-20
6370,Masculino,26.0,CDMX,3,482.21,2023-09-13
6371,Masculino,33.0,Yucatán,4,607.47,2023-06-23
6372,Femenino,44.0,Nuevo León,5,582.57,2023-10-10
6373,Masculino,21.0,CDMX,6,726.11,2023-11-15
6374,Masculino,14.0,Yucatán,1,440.69,2023-11-10
6375,Femenino,50.0,Jalisco,2,266.99,2023-09-28
6376,Femenino,40.0,Puebla,2,577.96,2023-12-06
6377,Masculino,41.0,CDMX,2,532.93,2023-11-10
6378,Masculino,24.0,Yucatán,7,570.9,2023-08-23
6379,Otro,42.0,CDMX,4,444.89,2023-03-01
6380,Masculino,37.0,Jalisco,2,595.4,2023-07-16
6381,Masculino,19.0,Nuevo León,3,466.2,2023-08-20
6382,Masculino,49.0,Yucatán,2,,2023-03-21
6383,Femenino,36.0,Jalisco,3,481.01,2023-04-21
6384,Femenino,31.0,Puebla,2,739.24,2023-12-13
6385,Femenino,31.0,Yucatán,1,235.94,2023-07-13
6386,Masculino,14.0,Puebla,1,235.18,2023-09-06
6387,Masculino,40.0,Nuevo León,5,599.87,2023-06-06
6388,Masculino,37.0,Yucatán,3,,2023-01-05
6389,Femenino,33.0,Yucatán,6,525.87,2023-04-02
6390,Masculino,47.0,Jalisco,1,428.16,2023-01-02
6391,Femenino,21.0,CDMX,3,702.45,2023-08-14
6392,Femenino,29.0,Yucatán,4,508.86,2023-09-16
6393,Masculino,26.0,Nuevo León,4,422.72,2023-02-10
6394,Masculino,32.0,Yucatán,2,752.84,2023-05-30
6395,Otro,35.0,Yucatán,1,596.83,2023-03-03
6396,Femenino,39.0,Yucatán,3,332.34,2023-10-31
6397,Masculino,31.0,Yucatán,3,212.6,2023-05-12
6398,Femenino,26.0,Nuevo León,4,698.8,2023-10-16
6399,Femenino,51.0,Jalisco,2,550.28,2023-03-22
6400,Masculino,59.0,CDMX,6,629.68,2023-02-19
6401,Masculino,36.0,Nuevo León,4,676.33,2023-04-25
6402,Masculino,27.0,Nuevo León,5,590.19,2023-09-21
6403,Femenino,49.0,Puebla,3,546.27,2023-10-09
6404,Masculino,20.0,CDMX,1,483.4,2023-10-18
6405,Femenino,31.0,Jalisco,1,565.09,2023-06-24
6406,Masculino,28.0,Jalisco,3,451.2,2023-08-24
6407,Femenino,23.0,Puebla,3,700.65,2023-08-27
6408,Femenino,32.0,Puebla,6,606.05,2023-04-15
6409,Masculino,26.0,Nuevo León,1,722.77,2023-10-10
6410,Masculino,35.0,Jalisco,3,550.45,2023-10-29
6411,Femenino,35.0,Jalisco,6,512.59,2023-10-17
6412,Femenino,28.0,Jalisco,5,487.45,2023-07-10
6413,Masculino,31.0,Nuevo León,2,756.7,2023-09-05
6414,Femenino,32.0,Jalisco,4,323.0,2023-04-04
6415,Femenino,43.0,Yucatán,2,223.52,2023-08-07
6416,Femenino,33.0,Puebla,2,471.39,2023-08-09
6417,Femenino,43.0,Puebla,1,484.63,2023-04-29
6418,Masculino,40.0,Puebla,3,666.54,2023-06-01
6419,Masculino,40.0,Puebla,2,,2023-01-17
6420,Masculino,48.0,Yucatán,6,481.93,2023-09-09
6421,Otro,23.0,CDMX,5,438.78,2023-10-27
6422,Femenino,30.0,Jalisco,3,140.5,2023-07-13
6423,Femenino,52.0,Puebla,4,855.71,2023-11-13
6424,Femenino,32.0,Jalisco,5,594.9,2023-07-27
6425,Femenino,6.0,Jalisco,4,700.69,2023-09-16
6426,Femenino,32.0,Yucatán,4,666.51,2023-10-06
6427,Masculino,36.0,Jalisco,1,232.21,2023-05-15
6428,Masculino,8.0,Puebla,4,426.81,2023-12-10
6429,Femenino,48.0,Jalisco,2,500.63,2023-07-09
6430,Masculino,27.0,Yucatán,5,475.71,2023-09-06
6431,Masculino,38.0,Puebla,2,627.2,2023-10-26
6432,Masculino,32.0,Yucatán,5,299.12,2023-11-28
6433,Masculino,22.0,Nuevo León,6,437.62,2023-08-05
6434,Masculino,24.0,CDMX,3,500.34,2023-11-06
6435,Masculino,25.0,Jalisco,3,359.23,2023-09-06
6436,Masculino,45.0,Jalisco,2,642.75,2023-10-22
6437,Masculino,33.0,Jalisco,5,543.89,2023-09-01
6438,Femenino,29.0,Nuevo León,2,682.76,2023-12-17
6439,Femenino,25.0,CDMX,1,805.03,2023-06-19
6440,Masculino,46.0,Yucatán,4,473.7,2023-01-30
6441,Femenino,49.0,Nuevo León,4,627.87,2023-06-19
6442,Femenino,46.0,Nuevo León,5,215.4,2023-02-18
6443,Masculino,39.0,Puebla,3,280.66,2023-04-15
6444,Femenino,37.0,Nuevo León,1,548.26,2023-12-08
6445,Masculino,22.0,Nuevo León,1,453.39,2023-05-23
6446,Masculino,32.0,Jalisco,7,741.99,2023-12-09
6447,Otro,28.0,Puebla,1,593.18,2023-12-20
6448,Masculino,16.0,Yucatán,1,285.34,2023-02-12
6449,Femenino,45.0,CDMX,4,546.18,2023-03-25
6450,Masculino,28.0,Yucatán,2,432.27,2023-02-11
6451,Masculino,46.0,Puebla,6,700.69,2023-12-15
6452,Otro,43.0,Jalisco,5,469.3,2023-04-02
6453,Femenino,40.0,CDMX,1,451.6,2023-03-13
6454,Femenino,41.0,Yucatán,2,350.87,2023-02-17
6455,Masculino,28.0,CDMX,1,327.87,2023-12-20
6456,Femenino,53.0,CDMX,6,381.75,2023-08-27
6457,Masculino,35.0,CDMX,3,645.53,2023-06-02
6458,Femenino,38.0,Nuevo León,2,755.48,2023-07-22
6459,Femenino,28.0,Puebla,7,743.87,2023-09-13
6460,Femenino,25.0,Puebla,1,570.93,2023-01-24
6461,Femenino,39.0,Jalisco,2,383.25,2023-10-18
6462,Masculino,37.0,Yucatán,6,315.58,2023-07-13
6463,Masculino,27.0,Jalisco,2,535.35,2023-08-10
6464,Femenino,20.0,Yucatán,2,349.56,2023-06-17
6465,Masculino,22.0,CDMX,1,803.7,2023-07-17
6466,Femenino,46.0,Yucatán,2,615.51,2023-08-22
6467,Masculino,28.0,Yucatán,3,501.29,2023-04-23
6468,Femenino,31.0,CDMX,5,536.57,2023-09-20
6469,Masculino,49.0,Jalisco,2,500.29,2023-02-21
6470,Masculino,23.0,Yucatán,4,664.18,2023-11-29
6471,Masculino,27.0,Jalisco,2,550.58,2023-10-26
6472,Masculino,27.0,Jalisco,4,403.86,2023-07-31
6473,Masculino,51.0,Puebla,2,551.95,2023-09-08
6474,Otro,54.0,CDMX,5,466.06,2023-02-11
6475,Masculino,42.0,CDMX,6,440.93,2023-02-03
6476,Masculino,42.0,Nuevo León,1,450.85,2023-11-25
6477,Masculino,29.0,Jalisco,3,476.5,2023-10-09
6478,Femenino,54.0,Nuevo León,4,66.15,2023-08-06
6479,Masculino,37.0,CDMX,3,583.34,2023-12-04
6480,Femenino,43.0,CDMX,5,601.29,2023-09-30
6481,Masculino,33.0,Nuevo León,6,343.07,2023-09-12
6482,Masculino,32.0,CDMX,5,265.76,2023-07-16
6483,Masculino,51.0,CDMX,4,717.58,2023-01-06
6484,Femenino,40.0,Puebla,4,823.45,2023-02-03
6485,Femenino,49.0,Yucatán,3,487.14,2023-11-05
6486,Masculino,37.0,Puebla,2,669.2,2023-04-05
6487,Masculino,26.0,Yucatán,2,476.81,2023-06-14
6488,Femenino,29.0,Puebla,5,530.94,2023-05-28
6489,Femenino,36.0,Puebla,5,439.73,2023-07-23
6490,Masculino,28.0,Jalisco,3,613.22,2023-07-06
6491,Masculino,23.0,Nuevo León,1,547.81,2023-05-19
6492,Femenino,47.0,Puebla,4,711.49,2023-04-04
6493,Femenino,29.0,Jalisco,6,450.79,2023-04-24
6494,Femenino,36.0,Puebla,4,568.77,2023-02-09
6495,Otro,37.0,Nuevo León,4,620.68,2023-07-25
6496,Femenino,29.0,Jalisco,2,569.68,2023-11-08
6497,Femenino,49.0,Yucatán,5,552.28,2023-04-20
6498,Femenino,23.0,Nuevo León,2,719.16,2023-10-04
6499,Femenino,37.0,CDMX,1,345.2,2023-08-03
6500,Masculino,37.0,Jalisco,2,589.47,2023-04-10
6501,Femenino,34.0,CDMX,4,394.07,2023-07-16
6502,Femenino,22.0,Jalisco,2,370.93,2023-10-29
6503,Femenino,43.0,Yucatán,5,444.28,2023-11-19
6504,Femenino,42.0,Jalisco,9,554.95,2023-12-14
6505,Femenino,28.0,Puebla,2,571.77,2023-01-04
6506,Masculino,42.0,CDMX,3,465.67,2023-05-02
6507,Masculino,38.0,CDMX,0,622.92,2023-10-14
6508,Masculino,22.0,Jalisco,2,634.58,2023-11-26
6509,Masculino,26.0,Puebla,6,,2023-07-23
6510,Masculino,46.0,Puebla,4,439.07,2023-07-08
6511,Femenino,38.0,Jalisco,1,388.02,2023-05-25
6512,Masculino,29.0,Nuevo León,1,517.18,2023-02-22
6513,Masculino,26.0,Yucatán,2,292.16,2023-01-08
6514,Masculino,29.0,Jalisco,6,833.07,2023-11-24
6515,Masculino,30.0,Puebla,0,451.95,2023-06-07
6516,Femenino,26.0,Yucatán,3,380.89,2023-03-24
6517,Masculino,17.0,Jalisco,1,511.3,2023-11-09
6518,Masculino,46.0,Yucatán,2,514.69,2023-01-08
6519,Otro,44.0,Nuevo León,2,536.2,2023-01-26
6520,Femenino,22.0,Puebla,4,569.01,2023-05-29
6521,Femenino,36.0,Nuevo León,4,355.57,2023-02-17
6522,Femenino,25.0,Nuevo León,3,553.07,2023-12-28
6523,Masculino,32.0,Puebla,1,457.76,2023-02-20
6524,Femenino,31.0,Nuevo León,1,434.48,2023-11-23
6525,Femenino,30.0,Jalisco,1,637.79,2023-02-12
6526,Otro,55.0,Jalisco,1,260.81,2023-05-10
6527,Femenino,30.0,Yucatán,7,608.83,2023-03-03
6528,Masculino,26.0,Jalisco,2,768.49,2023-01-04
6529,Femenino,,Jalisco,0,559.09,2023-11-05
6530,Masculino,45.0,Yucatán,1,802.2,2023-08-01
6531,Masculino,18.0,CDMX,3,610.6,2023-09-24
6532,Masculino,27.0,Puebla,2,458.31,2023-02-18
6533,Masculino,49.0,Jalisco,4,381.98,2023-09-08
6534,Femenino,37.0,Yucatán,5,481.73,2023-03-17
6535,Femenino,36.0,Nuevo León,0,520.89,2023-02-11
6536,Femenino,56.0,Nuevo León,5,457.17,2023-11-28
6537,Masculino,37.0,Jalisco,3,613.62,2023-06-17
6538,Masculino,27.0,Puebla,1,301.46,2023-11-02
6539,Femenino,32.0,Yucatán,4,335.72,2023-06-22
6540,Masculino,23.0,Yucatán,1,532.39,2023-03-25
6541,Femenino,47.0,Yucatán,7,404.56,2023-10-12
6542,Masculino,40.0,Yucatán,4,474.88,2023-10-23
6543,Otro,46.0,Yucatán,2,310.3,2023-03-15
6544,Femenino,47.0,Puebla,2,453.22,2023-04-25
6545,Masculino,30.0,Yucatán,3,457.0,2023-11-05
6546,Femenino,25.0,Puebla,2,405.15,2023-01-27
6547,Masculino,34.0,Puebla,1,558.33,2023-08-13
6548,Masculino,26.0,Puebla,6,341.55,2023-10-23
6549,Femenino,,Nuevo León,4,714.4,2023-07-28
6550,Femenino,46.0,CDMX,4,542.82,2023-04-17
6551,Femenino,33.0,Jalisco,2,401.81,2023-01-26
6552,Masculino,36.0,Nuevo León,3,47.73,2023-02-27
6553,Masculino,34.0,CDMX,3,795.22,2023-04-20
6554,Femenino,43.0,Nuevo León,3,581.16,2023-11-22
6555,Masculino,28.0,Puebla,2,664.87,2023-07-07
6556,Masculino,13.0,Puebla,3,598.16,2023-09-07
6557,Femenino,39.0,Yucatán,5,635.45,2023-04-14
6558,Femenino,44.0,Puebla,4,541.4,2023-05-08
6559,Masculino,39.0,Nuevo León,4,558.17,2023-02-19
6560,Masculino,28.0,Jalisco,1,528.37,2023-11-22
6561,Femenino,23.0,Puebla,0,625.6,2023-07-29
6562,Femenino,39.0,CDMX,1,631.78,2023-10-21
6563,Femenino,36.0,Nuevo León,1,558.53,2023-09-19
6564,Masculino,33.0,CDMX,4,635.39,2023-08-19
6565,Femenino,53.0,Yucatán,3,645.61,2023-07-25
6566,Femenino,25.0,Yucatán,6,414.7,2023-03-22
6567,Masculino,52.0,Jalisco,3,409.25,2023-12-03
6568,Masculino,35.0,Nuevo León,3,627.75,2023-02-06
6569,Femenino,16.0,Jalisco,5,398.11,2023-09-14
6570,Femenino,33.0,CDMX,3,565.14,2023-05-09
6571,Masculino,44.0,Jalisco,3,357.68,2023-02-24
6572,Femenino,31.0,CDMX,2,466.21,2023-06-01
6573,Femenino,20.0,Jalisco,6,111.31,2023-12-06
6574,Masculino,33.0,Yucatán,1,411.33,2023-08-21
6575,Femenino,26.0,Nuevo León,4,523.79,2023-08-19
6576,Masculino,39.0,Jalisco,4,386.38,2023-09-24
6577,Masculino,42.0,CDMX,3,244.24,2023-08-05
6578,Femenino,24.0,Nuevo León,4,382.54,2023-10-09
6579,Femenino,27.0,Yucatán,0,454.05,2023-08-15
6580,Masculino,42.0,Yucatán,5,575.87,2023-09-23
6581,Masculino,26.0,Puebla,1,493.16,2023-02-22
6582,Masculino,24.0,Nuevo León,6,358.7,2023-06-25
6583,Masculino,23.0,Jalisco,4,662.54,2023-01-26
6584,Femenino,38.0,Yucatán,5,760.22,2023-02-26
6585,Masculino,38.0,Jalisco,0,388.93,2023-03-23
6586,Femenino,28.0,Jalisco,1,770.13,2023-08-14
6587,Femenino,35.0,CDMX,2,460.33,2023-03-26
6588,Femenino,50.0,Jalisco,2,569.93,2023-07-11
6589,Femenino,25.0,Puebla,6,696.58,2023-10-24
6590,Masculino,15.0,Nuevo León,4,687.64,2023-10-24
6591,Femenino,39.0,Nuevo León,1,453.07,2023-05-02
6592,Femenino,33.0,CDMX,1,689.7,2023-04-02
6593,Femenino,27.0,Puebla,1,580.26,2023-06-21
6594,Masculino,41.0,Puebla,3,479.67,2023-12-03
6595,Masculino,43.0,Nuevo León,3,393.19,2023-03-14
6596,Femenino,12.0,Puebla,2,471.31,2023-02-12
6597,Femenino,28.0,Yucatán,4,611.33,2023-05-31
6598,Femenino,58.0,Jalisco,2,442.72,2023-03-31
6599,Masculino,40.0,Jalisco,1,541.2,2023-10-05
6600,Masculino,41.0,Nuevo León,2,422.99,2023-10-01
6601,Masculino,46.0,Nuevo León,2,635.52,2023-03-06
6602,Masculino,35.0,Puebla,2,371.2,2023-08-19
6603,Femenino,42.0,CDMX,4,839.09,2023-01-14
6604,Masculino,42.0,Nuevo León,1,536.14,2023-04-03
6605,Masculino,40.0,Nuevo León,2,400.68,2023-11-03
6606,Femenino,31.0,Nuevo León,1,423.15,2023-08-28
6607,Femenino,36.0,Puebla,1,347.32,2023-10-30
6608,Masculino,29.0,Yucatán,2,655.52,2023-09-28
6609,Masculino,35.0,Nuevo León,1,548.59,2023-04-20
6610,Femenino,23.0,Yucatán,2,549.06,2023-05-25
6611,Masculino,27.0,Puebla,6,563.4,2023-12-03
6612,Masculino,32.0,CDMX,4,392.53,2023-11-12
6613,Femenino,25.0,Jalisco,2,456.44,2023-04-05
6614,Femenino,29.0,Jalisco,6,224.23,2023-04-11
6615,Femenino,33.0,Jalisco,3,792.16,2023-08-25
6616,Masculino,39.0,Jalisco,2,296.29,2023-05-24
6617,Femenino,44.0,Puebla,5,411.56,2023-11-17
6618,Femenino,30.0,Jalisco,2,468.32,2023-04-30
6619,Masculino,48.0,Puebla,2,535.97,2023-10-20
6620,Masculino,44.0,CDMX,3,513.48,2023-03-21
6621,Femenino,40.0,Nuevo León,5,571.07,2023-09-13
6622,Femenino,36.0,Nuevo León,1,801.23,2023-04-30
6623,Masculino,38.0,Nuevo León,5,560.24,2023-04-18
6624,Masculino,46.0,Puebla,1,338.11,2023-01-11
6625,Masculino,47.0,Puebla,5,732.19,2023-07-22
6626,Femenino,48.0,Puebla,3,717.2,2023-01-25
6627,Masculino,35.0,CDMX,2,548.0,2023-12-05
6628,Masculino,40.0,Yucatán,4,587.06,2023-07-12
6629,Masculino,48.0,Puebla,4,397.27,2023-03-15
6630,Masculino,28.0,Puebla,3,655.97,2023-10-14
6631,Femenino,31.0,Nuevo León,2,371.81,2023-01-16
6632,Femenino,35.0,Jalisco,7,399.61,2023-04-12
6633,Masculino,43.0,Jalisco,4,607.39,2023-11-21
6634,Masculino,44.0,CDMX,2,650.54,2023-02-14
6635,Masculino,32.0,Jalisco,4,364.61,2023-01-11
6636,Femenino,19.0,Yucatán,1,440.43,2023-01-05
6637,Masculino,37.0,Nuevo León,4,446.82,2023-05-20
6638,Masculino,25.0,CDMX,0,659.31,2023-07-25
6639,Femenino,20.0,Jalisco,0,445.64,2023-01-03
6640,Femenino,22.0,Jalisco,2,452.57,2023-12-06
6641,Masculino,38.0,Nuevo León,6,700.82,2023-05-22
6642,Masculino,48.0,CDMX,3,286.82,2023-12-12
6643,Masculino,35.0,Nuevo León,2,407.83,2023-11-03
6644,Masculino,37.0,CDMX,6,124.09,2023-10-08
6645,Femenino,46.0,Jalisco,4,159.55,2023-09-11
6646,Femenino,19.0,Nuevo León,3,407.9,2023-10-02
6647,Masculino,40.0,Nuevo León,5,239.68,2023-12-02
6648,Masculino,34.0,Yucatán,2,314.57,2023-07-07
6649,Masculino,40.0,Nuevo León,2,191.29,2023-07-01
6650,Masculino,30.0,CDMX,3,451.48,2023-09-05
6651,Femenino,26.0,Yucatán,2,600.05,2023-04-16
6652,Masculino,36.0,Nuevo León,4,491.6,2023-03-11
6653,Femenino,51.0,Nuevo León,4,639.57,2023-03-11
6654,Femenino,43.0,Yucatán,1,303.53,2023-09-03
6655,Femenino,29.0,Jalisco,2,761.91,2023-07-21
6656,Femenino,21.0,Nuevo León,7,485.27,2023-10-10
6657,Femenino,18.0,Puebla,4,314.73,2023-12-08
6658,Femenino,48.0,Jalisco,1,484.88,2023-05-25
6659,Femenino,25.0,Nuevo León,3,556.4,2023-11-18
6660,Femenino,31.0,Jalisco,4,619.51,2023-06-01
6661,Masculino,48.0,CDMX,6,691.32,2023-10-17
6662,Femenino,18.0,Jalisco,6,514.95,2023-06-05
6663,Femenino,49.0,Yucatán,1,490.12,2023-11-06
6664,Masculino,32.0,Nuevo León,6,551.91,2023-03-25
6665,Masculino,23.0,Jalisco,2,689.71,2023-12-11
6666,Masculino,32.0,Puebla,2,390.08,2023-11-23
6667,Femenino,27.0,CDMX,3,372.7,2023-03-31
6668,Masculino,39.0,CDMX,2,486.05,2023-11-13
6669,Femenino,28.0,Jalisco,3,667.7,2023-06-25
6670,Femenino,15.0,Yucatán,3,420.89,2023-09-03
6671,Femenino,32.0,CDMX,3,610.63,2023-10-19
6672,Masculino,21.0,Jalisco,2,563.02,2023-06-17
6673,Femenino,37.0,Jalisco,5,435.07,2023-09-09
6674,Femenino,23.0,CDMX,4,410.4,2023-09-03
6675,Femenino,30.0,Jalisco,0,551.78,2023-06-19
6676,Masculino,36.0,Jalisco,2,324.94,2023-11-05
6677,Masculino,,Puebla,3,703.08,2023-12-31
6678,Femenino,37.0,Jalisco,2,727.03,2023-10-05
6679,Masculino,,Jalisco,4,475.49,2023-07-23
6680,Masculino,23.0,Yucatán,4,792.2,2023-08-02
6681,Masculino,34.0,CDMX,1,536.51,2023-06-27
6682,Femenino,1.0,Yucatán,2,424.48,2023-10-18
6683,Masculino,37.0,Nuevo León,4,442.51,2023-06-03
6684,Femenino,31.0,Yucatán,5,470.33,2023-05-17
6685,Masculino,25.0,Nuevo León,4,420.19,2023-11-24
6686,Femenino,38.0,Nuevo León,2,376.14,2023-08-20
6687,Femenino,46.0,Yucatán,3,663.56,2023-11-17
6688,Femenino,30.0,Puebla,2,469.42,2023-12-06
6689,Masculino,25.0,Yucatán,2,217.79,2023-02-15
6690,Femenino,,CDMX,3,867.48,2023-10-10
6691,Masculino,21.0,Yucatán,4,597.83,2023-03-20
6692,Femenino,28.0,Puebla,1,219.27,2023-07-02
6693,Masculino,47.0,Yucatán,2,282.0,2023-07-01
6694,Masculino,35.0,Puebla,1,250.41,2023-05-22
6695,Masculino,16.0,CDMX,2,516.06,2023-02-14
6696,Masculino,17.0,Jalisco,2,567.26,2023-02-10
6697,Masculino,36.0,Puebla,5,537.73,2023-07-22
6698,Femenino,43.0,Puebla,5,425.15,2023-01-02
6699,Masculino,18.0,Puebla,4,409.61,2023-08-07
6700,Femenino,39.0,CDMX,5,524.99,2023-01-08
6701,Masculino,48.0,Nuevo León,4,406.62,2023-09-19
6702,Masculino,53.0,Puebla,4,506.38,2023-08-20
6703,Femenino,38.0,CDMX,0,617.12,2023-07-29
6704,Femenino,40.0,Jalisco,1,405.08,2023-11-09
6705,Femenino,13.0,Puebla,2,706.79,2023-10-11
6706,Masculino,55.0,Nuevo León,3,296.16,2023-08-02
6707,Masculino,29.0,CDMX,2,432.65,2023-07-18
6708,Masculino,25.0,Jalisco,9,500.6,2023-07-27
6709,Masculino,32.0,Nuevo León,2,299.36,2023-06-19
6710,Masculino,50.0,Jalisco,3,523.79,2023-10-23
6711,Femenino,57.0,Nuevo León,6,562.73,2023-06-20
6712,Femenino,36.0,Yucatán,7,309.89,2023-09-22
6713,Masculino,44.0,Yucatán,3,395.21,2023-10-18
6714,Masculino,35.0,Yucatán,4,399.76,2023-01-04
6715,Masculino,24.0,Jalisco,5,265.67,2023-10-30
6716,Femenino,49.0,Yucatán,1,536.28,2023-11-29
6717,Femenino,28.0,CDMX,1,467.54,2023-06-15
6718,Femenino,50.0,CDMX,3,362.17,2023-10-29
6719,Femenino,47.0,Yucatán,1,456.12,2023-01-15
6720,Femenino,41.0,Nuevo León,3,495.63,2023-12-31
6721,Masculino,53.0,Nuevo León,3,162.73,2023-02-04
6722,Femenino,57.0,Jalisco,3,491.37,2023-12-12
6723,Masculino,33.0,Nuevo León,1,383.21,2023-02-24
6724,Femenino,26.0,Puebla,4,239.94,2023-04-22
6725,Masculino,16.0,Nuevo León,3,602.29,2023-02-09
6726,Femenino,57.0,CDMX,2,381.66,2023-11-21
6727,Femenino,30.0,Nuevo León,0,748.5,2023-01-19
6728,Femenino,46.0,Jalisco,2,508.21,2023-04-26
